path,size,type,confidence,reason
public/assets/exercicios/flash/123.gif,92727,asset,high,asset without textual reference
public/assets/exercicios/flash/124.gif,135265,asset,high,asset without textual reference
public/assets/exercicios/flash/125.gif,145259,asset,high,asset without textual reference
public/assets/exercicios/flash/126.gif,109736,asset,high,asset without textual reference
public/assets/exercicios/flash/127.gif,103220,asset,high,asset without textual reference
public/assets/exercicios/flash/128.gif,132949,asset,high,asset without textual reference
public/assets/exercicios/flash/129.gif,106059,asset,high,asset without textual reference
public/assets/exercicios/flash/130.gif,82235,asset,high,asset without textual reference
public/assets/exercicios/flash/131.gif,147171,asset,high,asset without textual reference
public/assets/exercicios/flash/132.gif,90311,asset,high,asset without textual reference
public/assets/exercicios/flash/133.gif,202955,asset,high,asset without textual reference
public/assets/exercicios/flash/134.gif,163462,asset,high,asset without textual reference
public/assets/exercicios/flash/135.gif,122809,asset,high,asset without textual reference
public/assets/exercicios/flash/136.gif,75278,asset,high,asset without textual reference
public/assets/exercicios/flash/137.gif,134372,asset,high,asset without textual reference
public/assets/exercicios/flash/138.gif,138677,asset,high,asset without textual reference
public/assets/exercicios/flash/139.gif,110076,asset,high,asset without textual reference
public/assets/exercicios/flash/140.gif,128970,asset,high,asset without textual reference
public/assets/exercicios/flash/141.gif,197279,asset,high,asset without textual reference
public/assets/exercicios/flash/142.gif,212085,asset,high,asset without textual reference
public/assets/exercicios/flash/143.gif,95453,asset,high,asset without textual reference
public/assets/exercicios/flash/144.gif,173135,asset,high,asset without textual reference
public/assets/exercicios/flash/145.gif,271828,asset,high,asset without textual reference
public/assets/exercicios/flash/146.gif,168172,asset,high,asset without textual reference
public/assets/exercicios/flash/147.gif,101321,asset,high,asset without textual reference
public/assets/exercicios/flash/148.gif,125338,asset,high,asset without textual reference
public/assets/exercicios/flash/149.gif,105772,asset,high,asset without textual reference
public/assets/exercicios/flash/150.gif,266849,asset,high,asset without textual reference
public/assets/exercicios/flash/151.gif,162333,asset,high,asset without textual reference
public/assets/exercicios/flash/152.gif,264524,asset,high,asset without textual reference
public/assets/exercicios/flash/153.gif,183438,asset,high,asset without textual reference
public/assets/exercicios/flash/154.gif,125421,asset,high,asset without textual reference
public/assets/exercicios/flash/155.gif,150180,asset,high,asset without textual reference
public/assets/exercicios/flash/156.gif,151585,asset,high,asset without textual reference
public/assets/exercicios/flash/157.gif,73663,asset,high,asset without textual reference
public/assets/exercicios/flash/158.gif,112478,asset,high,asset without textual reference
public/assets/exercicios/flash/159.gif,200753,asset,high,asset without textual reference
public/assets/exercicios/flash/160.gif,210686,asset,high,asset without textual reference
public/assets/exercicios/flash/161.gif,187549,asset,high,asset without textual reference
public/assets/exercicios/flash/162.gif,143826,asset,high,asset without textual reference
public/assets/exercicios/flash/163.gif,112971,asset,high,asset without textual reference
public/assets/exercicios/flash/164.gif,196645,asset,high,asset without textual reference
public/assets/exercicios/flash/165.gif,233180,asset,high,asset without textual reference
public/assets/exercicios/flash/166.gif,314876,asset,high,asset without textual reference
public/assets/exercicios/flash/167.gif,177670,asset,high,asset without textual reference
public/assets/exercicios/flash/168.gif,135377,asset,high,asset without textual reference
public/assets/exercicios/flash/169.gif,177342,asset,high,asset without textual reference
public/assets/exercicios/flash/170.gif,141127,asset,high,asset without textual reference
public/assets/exercicios/flash/171.gif,107156,asset,high,asset without textual reference
public/assets/exercicios/flash/172.gif,96309,asset,high,asset without textual reference
public/assets/exercicios/flash/173.gif,110403,asset,high,asset without textual reference
public/assets/exercicios/flash/174.gif,128902,asset,high,asset without textual reference
public/assets/exercicios/flash/175.gif,225861,asset,high,asset without textual reference
public/assets/exercicios/flash/176.gif,217453,asset,high,asset without textual reference
public/assets/exercicios/flash/177.gif,154781,asset,high,asset without textual reference
public/assets/exercicios/flash/178.gif,47930,asset,high,asset without textual reference
public/assets/exercicios/flash/179.gif,128865,asset,high,asset without textual reference
public/assets/exercicios/flash/180.gif,131457,asset,high,asset without textual reference
public/assets/exercicios/flash/181.gif,68946,asset,high,asset without textual reference
public/assets/exercicios/flash/182.gif,377828,asset,high,asset without textual reference
public/assets/exercicios/flash/183.gif,76230,asset,high,asset without textual reference
public/assets/exercicios/flash/184.gif,159109,asset,high,asset without textual reference
public/assets/exercicios/flash/185.gif,155016,asset,high,asset without textual reference
public/assets/exercicios/flash/186.gif,67171,asset,high,asset without textual reference
public/assets/exercicios/flash/187.gif,88762,asset,high,asset without textual reference
public/assets/exercicios/flash/188.gif,147070,asset,high,asset without textual reference
public/assets/exercicios/flash/189.gif,314726,asset,high,asset without textual reference
public/assets/exercicios/flash/190.gif,71169,asset,high,asset without textual reference
public/assets/exercicios/flash/191.gif,156670,asset,high,asset without textual reference
public/assets/exercicios/flash/192.gif,84075,asset,high,asset without textual reference
public/assets/exercicios/flash/193.gif,76424,asset,high,asset without textual reference
public/assets/exercicios/flash/194.gif,96162,asset,high,asset without textual reference
public/assets/exercicios/flash/195.gif,332890,asset,high,asset without textual reference
public/assets/exercicios/flash/196.gif,121951,asset,high,asset without textual reference
public/assets/exercicios/flash/197.gif,124196,asset,high,asset without textual reference
public/assets/exercicios/flash/198.gif,191778,asset,high,asset without textual reference
public/assets/exercicios/flash/199.gif,128345,asset,high,asset without textual reference
public/assets/exercicios/flash/200.gif,92256,asset,high,asset without textual reference
public/assets/exercicios/flash/201.gif,71246,asset,high,asset without textual reference
public/assets/exercicios/flash/202.gif,65546,asset,high,asset without textual reference
public/assets/exercicios/flash/203.gif,115050,asset,high,asset without textual reference
public/assets/exercicios/flash/204.gif,65930,asset,high,asset without textual reference
public/assets/exercicios/flash/205.gif,100217,asset,high,asset without textual reference
public/assets/exercicios/flash/206.gif,176109,asset,high,asset without textual reference
public/assets/exercicios/flash/207.gif,126539,asset,high,asset without textual reference
public/assets/exercicios/flash/208.gif,92834,asset,high,asset without textual reference
public/assets/exercicios/flash/209.gif,168306,asset,high,asset without textual reference
public/assets/exercicios/flash/210.gif,76145,asset,high,asset without textual reference
public/assets/exercicios/flash/211.gif,176390,asset,high,asset without textual reference
public/assets/exercicios/flash/212.gif,289835,asset,high,asset without textual reference
public/assets/exercicios/flash/213.gif,172458,asset,high,asset without textual reference
public/assets/exercicios/flash/214.gif,159881,asset,high,asset without textual reference
public/assets/exercicios/flash/215.gif,170346,asset,high,asset without textual reference
public/assets/exercicios/flash/216.gif,152349,asset,high,asset without textual reference
public/assets/exercicios/flash/217.gif,314754,asset,high,asset without textual reference
public/assets/exercicios/flash/218.gif,229747,asset,high,asset without textual reference
public/assets/exercicios/flash/219.gif,237097,asset,high,asset without textual reference
public/assets/exercicios/flash/220.gif,127559,asset,high,asset without textual reference
public/assets/exercicios/flash/221.gif,131010,asset,high,asset without textual reference
public/assets/exercicios/flash/222.gif,106255,asset,high,asset without textual reference
public/assets/exercicios/flash/223.gif,341513,asset,high,asset without textual reference
public/assets/exercicios/flash/224.gif,319693,asset,high,asset without textual reference
public/assets/exercicios/flash/225.gif,219426,asset,high,asset without textual reference
public/assets/exercicios/flash/226.gif,210747,asset,high,asset without textual reference
public/assets/exercicios/flash/227.gif,340961,asset,high,asset without textual reference
public/assets/exercicios/flash/228.gif,129134,asset,high,asset without textual reference
public/assets/exercicios/flash/229.gif,113821,asset,high,asset without textual reference
public/assets/exercicios/flash/230.gif,244903,asset,high,asset without textual reference
public/assets/exercicios/flash/231.gif,112171,asset,high,asset without textual reference
public/assets/exercicios/flash/232.gif,143832,asset,high,asset without textual reference
public/assets/exercicios/flash/233.gif,193747,asset,high,asset without textual reference
public/assets/exercicios/flash/234.gif,183974,asset,high,asset without textual reference
public/assets/exercicios/flash/235.gif,198137,asset,high,asset without textual reference
public/assets/exercicios/flash/236.gif,149458,asset,high,asset without textual reference
public/assets/exercicios/flash/237.gif,133909,asset,high,asset without textual reference
public/assets/exercicios/flash/238.gif,289181,asset,high,asset without textual reference
public/assets/exercicios/flash/239.gif,96636,asset,high,asset without textual reference
public/assets/exercicios/flash/240.gif,146989,asset,high,asset without textual reference
public/assets/exercicios/flash/241.gif,154828,asset,high,asset without textual reference
public/assets/exercicios/flash/242.gif,167254,asset,high,asset without textual reference
public/assets/exercicios/flash/243.gif,171950,asset,high,asset without textual reference
public/assets/exercicios/flash/244.gif,199985,asset,high,asset without textual reference
public/assets/exercicios/flash/245.gif,106262,asset,high,asset without textual reference
public/assets/exercicios/flash/246.gif,125009,asset,high,asset without textual reference
public/assets/exercicios/flash/247.gif,273586,asset,high,asset without textual reference
public/assets/exercicios/flash/248.gif,240674,asset,high,asset without textual reference
public/assets/exercicios/flash/249.gif,301558,asset,high,asset without textual reference
public/assets/exercicios/flash/250.gif,167653,asset,high,asset without textual reference
public/assets/exercicios/flash/251.gif,174092,asset,high,asset without textual reference
public/assets/exercicios/flash/252.gif,185039,asset,high,asset without textual reference
public/assets/exercicios/flash/253.gif,185894,asset,high,asset without textual reference
public/assets/exercicios/flash/254.gif,130924,asset,high,asset without textual reference
public/assets/exercicios/flash/255.gif,107890,asset,high,asset without textual reference
public/assets/exercicios/flash/256.gif,235324,asset,high,asset without textual reference
public/assets/exercicios/flash/257.gif,230714,asset,high,asset without textual reference
public/assets/exercicios/flash/258.gif,258205,asset,high,asset without textual reference
public/assets/exercicios/flash/259.gif,117670,asset,high,asset without textual reference
public/assets/exercicios/flash/260.gif,123821,asset,high,asset without textual reference
public/assets/exercicios/flash/261.gif,139443,asset,high,asset without textual reference
public/assets/exercicios/flash/262.gif,153816,asset,high,asset without textual reference
public/assets/exercicios/flash/263.gif,128783,asset,high,asset without textual reference
public/assets/exercicios/flash/264.gif,138913,asset,high,asset without textual reference
public/assets/exercicios/flash/265.gif,156555,asset,high,asset without textual reference
public/assets/exercicios/flash/266.gif,115479,asset,high,asset without textual reference
public/assets/exercicios/flash/267.gif,116993,asset,high,asset without textual reference
public/assets/exercicios/flash/268.gif,238789,asset,high,asset without textual reference
